Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Fraction		"UV_CUT_TEMP@100,BASEM (1)"		Run Log	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Fraction	ml	mAU	ml	Logbook
-171.328201	0.94851	-171.328201	27.764009	-170.351929	100					3.9048	-0.028899		
-171.31488	0.944478	-171.31488	27.763535	-170.335266	100					3.918121	-0.028862		
-171.301544	0.941779	-171.301544	27.76642	-170.318604	100					3.931458	-0.028826		
-171.288223	0.939259	-171.288223	27.771803	-170.301941	100					3.944778	-0.02879		
-171.274887	0.937038	-171.274887	27.776999	-170.285294	100					3.958115	-0.028753		
-171.261566	0.933391	-171.261566	27.778885	-170.268631	100					3.971436	-0.028717		
-171.248245	0.933537	-171.248245	27.777605	-170.251968	100					3.984756	-0.028681		
-171.234909	0.929098	-171.234909	27.776163	-170.235306	100					3.998093	-0.028644		
-171.221588	0.921466	-171.221588	27.77581	-170.218658	100					4.011414	-0.028621		
-171.208252	0.910916	-171.208252	27.777481	-170.201996	100					4.02475	-0.028597		
-171.194931	0.900115	-171.194931	27.777996	-170.185333	100					4.038071	-0.028574		
-171.18161	0.893566	-171.18161	27.779242	-170.168671	100					4.051392	-0.02855		
-171.168274	0.886251	-171.168274	27.779856	-170.152023	100					4.064728	-0.028526		
-171.154953	0.878866	-171.154953	27.779427	-170.135361	100					4.078049	-0.028503		
-171.141617	0.873394	-171.141617	27.777489	-170.118698	100					4.091385	-0.028479		
-171.128296	0.871488	-171.128296	27.775488	-170.102036	100					4.104706	-0.028455		
-171.114975	0.868959	-171.114975	27.774469	-170.085388	100					4.118027	-0.028432		
-171.101639	0.864644	-171.101639	27.773035	-170.068726	100					4.131363	-0.028408		
-171.088318	0.860066	-171.088318	27.772011	-170.052063	100					4.144684	-0.028373		
-171.074982	0.854346	-171.074982	27.771132	-170.0354	100					4.15802	-0.028338		
-171.061661	0.852683	-171.061661	27.771122	-170.018738	100					4.171341	-0.028303		
-171.04834	0.851202	-171.04834	27.770283	-170.00209	100					4.184662	-0.028268		
-171.035004	0.84702	-171.035004	27.768648	-169.985428	100					4.197998	-0.028233		
-171.021683	0.842056	-171.021683	27.768372	-169.968765	100					4.211319	-0.028198		
-171.008362	0.839782	-171.008362	27.770615	-169.952103	100					4.22464	-0.028163		
-170.995026	0.840913	-170.995026	27.774641	-169.935455	100					4.237976	-0.028128		
-170.981705	0.838092	-170.981705	27.779749	-169.918793	100					4.251297	-0.028093		
-170.968369	0.82806	-170.968369	27.784845	-169.90213	100					4.264633	-0.028058		
-170.955048	0.824498	-170.955048	27.787292	-169.885468	100					4.277954	-0.028035		
-170.941727	0.820639	-170.941727	27.786373	-169.86882	100					4.291275	-0.028012		
-170.928391	0.817224	-170.928391	27.784096	-169.852158	100					4.304611	-0.027989		
-170.91507	0.810004	-170.91507	27.782223	-169.835495	100					4.317932	-0.027967		
-170.901733	0.803156	-170.901733	27.780279	-169.818832	100					4.331268	-0.027944		
-170.888412	0.802902	-170.888412	27.779722	-169.802185	100					4.344589	-0.027921		
-170.875092	0.801975	-170.875092	27.779945	-169.785522	100					4.35791	-0.027898		
-170.861755	0.797517	-170.861755	27.781841	-169.76886	100					4.371246	-0.027876		
-170.848434	0.791915	-170.848434	27.785774	-169.752197	100					4.384567	-0.027853		
-170.835098	0.786015	-170.835098	27.788361	-169.73555	100					4.397903	-0.02783		
-170.821777	0.780953	-170.821777	27.789848	-169.718887	100					4.411224	-0.027796		
-170.808456	0.776556	-170.808456	27.790155	-169.702225	100					4.424545	-0.027763		
-170.79512	0.771604	-170.79512	27.790394	-169.685562	100					4.437881	-0.027729		
-170.781799	0.766422	-170.781799	27.791906	-169.668915	100					4.451202	-0.027695		
-170.768463	0.76432	-170.768463	27.793858	-169.652252	100					4.464539	-0.027662		
-170.755142	0.76183	-170.755142	27.794498	-169.63559	100					4.477859	-0.027628		
-170.741821	0.760195	-170.741821	27.794413	-169.618927	100					4.49118	-0.027594		
-170.728485	0.755687	-170.728485	27.794409	-169.602264	100					4.504517	-0.027561		
-170.715164	0.748978	-170.715164	27.7952	-169.585617	100					4.517838	-0.027527		
-170.701828	0.742664	-170.701828	27.797604	-169.568954	100					4.531174	-0.027493		
-170.688507	0.736689	-170.688507	27.798044	-169.552292	100					4.544495	-0.02746		
-170.675186	0.727515	-170.675186	27.797493	-169.535629	100					4.557816	-0.027428		
-170.66185	0.720064	-170.66185	27.797207	-169.518982	100					4.571152	-0.027395		
-170.648529	0.714993	-170.648529	27.797255	-169.502319	100					4.584473	-0.027362		
-170.635193	0.708851	-170.635193	27.798389	-169.485657	100					4.597809	-0.027329		
-170.621872	0.704988	-170.621872	27.80084	-169.468994	100					4.61113	-0.027296		
-170.608551	0.701385	-170.608551	27.803108	-169.452347	100					4.624451	-0.027263		
-170.595215	0.701729	-170.595215	27.804106	-169.435684	100					4.637787	-0.02723		
-170.581894	0.700095	-170.581894	27.803688	-169.419022	100					4.651108	-0.027198		
-170.568558	0.700123	-170.568558	27.80299	-169.402359	100					4.664444	-0.027165		
-170.555237	0.698536	-170.555237	27.801298	-169.385712	100					4.677765	-0.027144		
-170.541916	0.696184	-170.541916	27.800722	-169.369049	100					4.691086	-0.027122		
-170.52858	0.690475	-170.52858	27.801523	-169.352386	100					4.704422	-0.027101		
-170.515259	0.686282	-170.515259	27.803577	-169.335724	100					4.717743	-0.02708		
-170.501923	0.682618	-170.501923	27.807035	-169.319061	100					4.731079	-0.027059		
-170.488602	0.679532	-170.488602	27.810265	-169.302414	100					4.7444	-0.027037		
-170.475281	0.675219	-170.475281	27.813396	-169.285751	100					4.757721	-0.027016		
-170.461945	0.67217	-170.461945	27.814449	-169.269089	100					4.771057	-0.026995		
-170.448624	0.671707	-170.448624	27.813229	-169.252426	100					4.784378	-0.026974		
-170.435303	0.668921	-170.435303	27.810375	-169.235779	100					4.797714	-0.026952		
-170.421967	0.665539	-170.421967	27.808178	-169.219116	100					4.811035	-0.026921		
-170.408646	0.662388	-170.408646	27.806866	-169.202454	100					4.824356	-0.02689		
-170.395309	0.658085	-170.395309	27.805597	-169.185791	100					4.837692	-0.026858		
-170.381989	0.6559	-170.381989	27.803041	-169.169144	100					4.851013	-0.026827		
-170.368652	0.653588	-170.368652	27.801205	-169.152481	100					4.864334	-0.026795		
-170.355331	0.650506	-170.355331	27.800276	-169.135818	100					4.87767	-0.026764		
-170.34201	0.648721	-170.34201	27.799234	-169.119156	100					4.890991	-0.026733		
-170.328674	0.646816	-170.328674	27.798967	-169.102509	100					4.904327	-0.026701		
-170.315353	0.644836	-170.315353	27.799749	-169.085846	100					4.917648	-0.02667		
-170.302032	0.640908	-170.302032	27.800444	-169.069183	100					4.930969	-0.026639		
-170.288696	0.638553	-170.288696	27.798676	-169.052521	100					4.944305	-0.026608		
-170.275375	0.63716	-170.275375	27.796589	-169.035873	100					4.957626	-0.026578		
-170.262039	0.633991	-170.262039	27.795282	-169.019211	100					4.970963	-0.026547		
-170.248718	0.632102	-170.248718	27.795231	-169.002548	100					4.984283	-0.026517		
-170.235397	0.628414	-170.235397	27.797695	-168.985886	100					4.997604	-0.026486		
-170.222061	0.628285	-170.222061	27.801081	-168.969238	100					5.010941	-0.026725		
-170.20874	0.625486	-170.20874	27.803923	-168.952576	100					5.024261	-0.02936		
-170.195404	0.621862	-170.195404	27.805544	-168.935913	100					5.037598	-0.029852		
-170.182083	0.620656	-170.182083	27.806564	-168.91925	100					5.050919	-0.032546		
-170.168762	0.621878	-170.168762	27.809292	-168.902588	100					5.06424	-0.031623		
-170.155426	0.621665	-170.155426	27.813965	-168.885941	100					5.077576	-0.033858		
-170.142105	0.619661	-170.142105	27.817699	-168.869278	100					5.090897	-0.032206		
-170.128769	0.617985	-170.128769	27.818043	-168.852615	100					5.104233	-0.032025		
-170.115448	0.615798	-170.115448	27.8183	-168.835953	100					5.117554	-0.031801		
-170.102127	0.613596	-170.102127	27.818499	-168.819305	100					5.130875	-0.03244		
-170.088791	0.607787	-170.088791	27.816914	-168.802643	100					5.144211	-0.032105		
-170.07547	0.601561	-170.07547	27.815319	-168.78598	100					5.157532	-0.030919		
-170.062134	0.59827	-170.062134	27.813793	-168.769318	100					5.170868	-0.029799		
-170.048813	0.591893	-170.048813	27.814339	-168.75267	100					5.184189	-0.030065		
-170.035492	0.58642	-170.035492	27.817091	-168.736008	100					5.19751	-0.031073		
-170.022156	0.582624	-170.022156	27.81901	-168.719345	100					5.210846	-0.029901		
-170.008835	0.581086	-170.008835	27.820427	-168.702682	100					5.224167	-0.028385		
-169.995499	0.580698	-169.995499	27.821337	-168.686035	100					5.237503	-0.032741		
-169.982178	0.579388	-169.982178	27.82276	-168.669373	100					5.250824	-0.036632		
-169.968857	0.577827	-169.968857	27.824768	-168.65271	100					5.264145	-0.038994		
-169.955521	0.57869	-169.955521	27.827799	-168.636047	100					5.277481	-0.03845		
-169.9422	0.5795	-169.9422	27.831442	-168.619385	100					5.290802	-0.03864		
-169.928864	0.580744	-169.928864	27.833025	-168.602737	100					5.304138	-0.03937		
-169.915543	0.577264	-169.915543	27.833183	-168.586075	100					5.317459	-0.037102		
-169.902222	0.575804	-169.902222	27.834465	-168.569412	100					5.33078	-0.035314		
-169.888885	0.574411	-169.888885	27.836559	-168.55275	100					5.344116	-0.03514		
-169.875565	0.573609	-169.875565	27.839149	-168.536102	100					5.357437	-0.033176		
-169.862228	0.568686	-169.862228	27.840977	-168.51944	100					5.370773	-0.033734		
-169.848907	0.563331	-169.848907	27.843231	-168.502777	100					5.384094	-0.033687		
-169.835587	0.560929	-169.835587	27.844843	-168.486115	100					5.397415	-0.036879		
-169.82225	0.559704	-169.82225	27.845993	-168.469467	100					5.410751	-0.036089		
-169.808929	0.557351	-169.808929	27.845718	-168.452805	100					5.424072	-0.035774		
-169.795593	0.553007	-169.795593	27.844782	-168.436142	100					5.437408	-0.032744		
-169.782272	0.552144	-169.782272	27.843805	-168.419479	100					5.450729	-0.032232		
-169.768951	0.551529	-169.768951	27.843933	-168.402832	100					5.46405	-0.0321		
-169.755615	0.545843	-169.755615	27.843567	-168.386169	100					5.477386	-0.032486		
-169.742294	0.541363	-169.742294	27.842699	-168.369507	100					5.490707	-0.03218		
-169.728973	0.538969	-169.728973	27.841127	-168.352844	100					5.504028	-0.031563		
-169.715637	0.537813	-169.715637	27.839664	-168.336197	100					5.517365	-0.033704		
-169.702316	0.535735	-169.702316	27.838406	-168.319534	100					5.530685	-0.034305		
-169.68898	0.531719	-169.68898	27.836576	-168.302872	100					5.544022	-0.032293		
-169.675659	0.530881	-169.675659	27.832556	-168.286209	100					5.557343	-0.027658		
-169.662338	0.53182	-169.662338	27.828672	-168.269562	100					5.570663	-0.027458		
-169.649002	0.531525	-169.649002	27.825665	-168.252899	100					5.584	-0.032004		
-169.635681	0.524562	-169.635681	27.824062	-168.236237	100					5.597321	-0.029605		
-169.622345	0.521226	-169.622345	27.822962	-168.219574	100					5.610657	-0.030255		
-169.609024	0.519265	-169.609024	27.820805	-168.202911	100					5.623978	-0.031817		
-169.595703	0.51523	-169.595703	27.819504	-168.186264	100					5.637299	-0.036839		
-169.582367	0.511131	-169.582367	27.820036	-168.169601	100					5.650635	-0.037189		
-169.569046	0.507075	-169.569046	27.822407	-168.152939	100					5.663956	-0.034741		
-169.55571	0.506019	-169.55571	27.824814	-168.136276	100					5.677292	-0.03413		
-169.542389	0.503878	-169.542389	27.825064	-168.119629	100					5.690613	-0.035293		
-169.529068	0.505198	-169.529068	27.825756	-168.102966	100					5.703934	-0.032954		
-169.515732	0.503904	-169.515732	27.828129	-168.086304	100					5.71727	-0.032756		
-169.502411	0.504927	-169.502411	27.831333	-168.069641	100					5.730591	-0.029318		
-169.489075	0.504955	-169.489075	27.832993	-168.052994	100					5.743927	-0.026744		
-169.475754	0.504896	-169.475754	27.834427	-168.036331	100					5.757248	-0.025828		
-169.462433	0.501928	-169.462433	27.83675	-168.019669	100					5.770569	-0.024755		
-169.449097	0.499983	-169.449097	27.839458	-168.003006	100					5.783905	-0.025455		
-169.435776	0.494694	-169.435776	27.841084	-167.986359	100					5.797226	-0.026472		
-169.42244	0.487527	-169.42244	27.840752	-167.969696	100					5.810562	-0.026009		
-169.409119	0.481767	-169.409119	27.839087	-167.953033	100					5.823883	-0.029991		
-169.395798	0.477614	-169.395798	27.836874	-167.936371	100					5.837204	-0.031021		
-169.382462	0.475059	-169.382462	27.834826	-167.919708	100					5.85054	-0.033409		
-169.369141	0.474131	-169.369141	27.832827	-167.903061	100					5.863861	-0.031003		
-169.355804	0.471439	-169.355804	27.82991	-167.886398	100					5.877197	-0.030694		
-169.342484	0.471563	-169.342484	27.828497	-167.869736	100					5.890518	-0.033585		
-169.329163	0.471089	-169.329163	27.829441	-167.853073	100					5.903839	-0.032021		
-169.315826	0.471956	-169.315826	27.829975	-167.836426	100					5.917175	-0.033354		
-169.302505	0.470455	-169.302505	27.829885	-167.819763	100					5.930496	-0.033532		
-169.289169	0.467743	-169.289169	27.830067	-167.803101	100					5.943832	-0.033887		
-169.275848	0.46428	-169.275848	27.830315	-167.786438	100					5.957153	-0.036227		
-169.262527	0.465135	-169.262527	27.830322	-167.769791	100					5.970474	-0.035855		
-169.249191	0.467109	-169.249191	27.829699	-167.753128	100					5.98381	-0.034493		
-169.23587	0.463227	-169.23587	27.82943	-167.736465	100					5.997131	-0.037348		
-169.222534	0.462973	-169.222534	27.829762	-167.719803	100					6.010468	-0.035129		
-169.209213	0.460521	-169.209213	27.829765	-167.703156	100					6.023788	-0.035158		
-169.195892	0.459671	-169.195892	27.828636	-167.686493	100					6.037109	-0.032595		
-169.182556	0.456443	-169.182556	27.826483	-167.66983	100					6.050446	-0.032105		
-169.169235	0.451385	-169.169235	27.823666	-167.653168	100					6.063766	-0.03223		
-169.155899	0.449681	-169.155899	27.82118	-167.63652	100					6.077103	-0.030624		
-169.142578	0.447601	-169.142578	27.819752	-167.619858	100					6.090424	-0.030749		
-169.129257	0.446324	-169.129257	27.818806	-167.603195	100					6.103745	-0.029812		
-169.115921	0.44017	-169.115921	27.819448	-167.586533	100					6.117081	-0.0312		
-169.1026	0.439797	-169.1026	27.824169	-167.569885	100					6.130402	-0.028918		
-169.089264	0.439778	-169.089264	27.829506	-167.553223	100					6.143723	-0.026268		
-169.075943	0.435636	-169.075943	27.833105	-167.53656	100					6.157059	-0.02891		
-169.062622	0.431285	-169.062622	27.8349	-167.519897	100					6.17038	-0.028002		
-169.049286	0.429498	-169.049286	27.832783	-167.503235	100					6.183716	-0.027925		
-169.035965	0.426875	-169.035965	27.830149	-167.486588	100					6.197037	-0.025721		
-169.022644	0.42207	-169.022644	27.828897	-167.469925	100					6.210358	-0.030384		
-169.009308	0.419195	-169.009308	27.828037	-167.453262	100					6.223694	-0.033984		
-168.995987	0.417231	-168.995987	27.82592	-167.4366	100					6.237015	-0.031032		
-168.982651	0.416508	-168.982651	27.823103	-167.419952	100					6.250351	-0.026614		
-168.96933	0.414243	-168.96933	27.820715	-167.40329	100					6.263672	-0.029104		
-168.956009	0.413474	-168.956009	27.819113	-167.386627	100					6.276993	-0.029426		
-168.942673	0.413412	-168.942673	27.817577	-167.369965	100					6.290329	-0.028899		
-168.929352	0.411827	-168.929352	27.817469	-167.353317	100					6.30365	-0.028046		
-168.916016	0.410463	-168.916016	27.817368	-167.336655	100					6.316986	-0.029518		
-168.902695	0.409621	-168.902695	27.817101	-167.319992	100					6.330307	-0.032548		
-168.889374	0.410029	-168.889374	27.816422	-167.303329	100					6.343628	-0.03391		
-168.876038	0.406788	-168.876038	27.815851	-167.286682	100					6.356964	-0.03424		
-168.862717	0.405172	-168.862717	27.816582	-167.27002	100					6.370285	-0.034646		
-168.84938	0.403317	-168.84938	27.818943	-167.253357	100					6.383621	-0.034817		
-168.83606	0.402575	-168.83606	27.822998	-167.236694	100					6.396942	-0.035731		
-168.822739	0.40301	-168.822739	27.829355	-167.220032	100					6.410263	-0.037045		
-168.809402	0.402638	-168.809402	27.836287	-167.203384	100					6.423599	-0.033977		
-168.796082	0.402991	-168.796082	27.84306	-167.186722	100					6.43692	-0.032843		
-168.782745	0.403462	-168.782745	27.844957	-167.170059	100					6.450256	-0.035734		
-168.769424	0.405342	-168.769424	27.844009	-167.153397	100					6.463577	-0.035497		
-168.756104	0.403985	-168.756104	27.842999	-167.136749	100					6.476898	-0.034208		
-168.742767	0.401185	-168.742767	27.841465	-167.120087	100					6.490234	-0.035931		
-168.729446	0.40109	-168.729446	27.839804	-167.103424	100					6.503555	-0.036714		
-168.71611	0.397076	-168.71611	27.839552	-167.086761	100					6.516891	-0.039401		
-168.702789	0.394426	-168.702789	27.841095	-167.070114	100					6.530212	-0.037699		
-168.689468	0.391263	-168.689468	27.841875	-167.053452	100					6.543533	-0.040158		
-168.676132	0.392288	-168.676132	27.842163	-167.036789	100					6.55687	-0.040035		
-168.662811	0.392274	-168.662811	27.841228	-167.020126	100					6.57019	-0.037457		
-168.649475	0.389951	-168.649475	27.839821	-167.003479	100					6.583527	-0.036902		
-168.636154	0.3881	-168.636154	27.83886	-166.986816	100					6.596848	-0.036301		
-168.622833	0.387504	-168.622833	27.839275	-166.970154	100					6.610168	-0.03232		
-168.609497	0.386459	-168.609497	27.839355	-166.953491	100					6.623505	-0.031097		
-168.596176	0.382743	-168.596176	27.8377	-166.936844	100					6.636826	-0.031617		
-168.58284	0.379132	-168.58284	27.834219	-166.920181	100					6.650162	-0.034821		
-168.569519	0.376685	-168.569519	27.830763	-166.903519	100					6.663483	-0.034522		
-168.556198	0.373155	-168.556198	27.82906	-166.886856	100					6.676804	-0.031654		
-168.542862	0.374309	-168.542862	27.828699	-166.870209	100					6.69014	-0.031782		
-168.529541	0.370716	-168.529541	27.828087	-166.853546	100					6.703461	-0.031414		
-168.516205	0.36773	-168.516205	27.827633	-166.836884	100					6.716797	-0.030632		
-168.502884	0.367524	-168.502884	27.828287	-166.820221	100					6.730118	-0.031955		
-168.489563	0.364082	-168.489563	27.830238	-166.803558	100					6.743439	-0.03035		
-168.476227	0.363537	-168.476227	27.832592	-166.786911	100					6.756775	-0.033664		
-168.462906	0.358259	-168.462906	27.835434	-166.770248	100					6.770096	-0.034816		
-168.449585	0.354882	-168.449585	27.838787	-166.753586	100					6.783417	-0.035353		
-168.436249	0.354473	-168.436249	27.840111	-166.736923	100					6.796753	-0.037281		
-168.422928	0.352238	-168.422928	27.838093	-166.720276	100					6.810074	-0.031955		
-168.409592	0.350372	-168.409592	27.834126	-166.703613	100					6.82341	-0.028504		
-168.396271	0.346805	-168.396271	27.828812	-166.686951	100					6.836731	-0.02696		
-168.38295	0.347283	-168.38295	27.82505	-166.670288	100					6.850052	-0.024445		
-168.369614	0.346793	-168.369614	27.82428	-166.653641	100					6.863388	-0.02458		
-168.356293	0.347558	-168.356293	27.823032	-166.636978	100					6.876709	-0.024182		
-168.342957	0.345685	-168.342957	27.819929	-166.620316	100					6.890045	-0.027681		
-168.329636	0.343682	-168.329636	27.817625	-166.603653	100					6.903366	-0.028831		
-168.316315	0.341861	-168.316315	27.817368	-166.587006	100					6.916687	-0.028049		
