Chrom.1				
UV				
ml	mAU			
-0.602713	0.121549			
-0.589386	0.121509			
-0.57606	0.121249			
-0.562734	0.121237			
-0.549408	0.122401			
-0.536081	0.120358			
-0.522755	0.1172			
-0.509429	0.113977			
-0.496102	0.111452			
-0.482776	0.111177			
-0.46945	0.111187			
-0.456123	0.110539			
-0.442797	0.112659			
-0.429471	0.113163			
-0.416144	0.113734			
-0.402819	0.113002			
-0.389492	0.112968			
-0.376165	0.115724			
-0.36284	0.115137			
-0.349513	0.113914			
-0.336186	0.113544			
-0.322861	0.112604			
-0.309534	0.113725			
-0.296207	0.112003			
-0.282882	0.111206			
-0.269555	0.112579			
-0.256228	0.112152			
-0.242903	0.114251			
-0.229576	0.119623			
-0.21625	0.122218			
-0.202924	0.121036			
-0.189597	0.120187			
-0.176271	0.122561			
-0.162945	0.121923			
-0.149618	0.119638			
-0.136292	0.118553			
-0.122966	0.120209			
-0.109639	0.118936			
-0.096313	0.117802			
-0.082987	0.118231			
-0.069661	0.117484			
-0.056334	0.117031			
-0.043008	0.118336			
-0.029682	0.121141			
-0.016356	0.020684			
-0.003029	0.001613			
0.010297	-0.001247			
0.023623	0.003311			
0.03695	0.008383			
0.050277	0.011196			
0.063601	0.010755			
0.076928	0.005935			
0.090255	0.006425			
0.103581	0.007157			
0.116908	0.004509			
0.130235	0.00521			
0.143559	0.007671			
0.156886	0.010829			
0.170213	0.01108			
0.183539	0.008472			
0.196866	0.009587			
0.210191	0.011699			
0.223517	0.011218			
0.236844	0.008077			
0.250171	0.006489			
0.263497	0.004482			
0.276824	0.001718			
0.290149	-0.002008			
0.303475	-0.003569			
0.316802	-0.005448			
0.330129	-0.005245			
0.343455	-0.006648			
0.35678	-0.007987			
0.370107	-0.007484			
0.383433	-0.007984			
0.39676	-0.007727			
0.410087	-0.006965			
0.423413	-0.004053			
0.436738	-0.001222			
0.450065	-0.002695			
0.463391	-0.005703			
0.476718	-0.00664			
0.490045	-0.006299			
0.503369	-0.006285			
0.516696	-0.006559			
0.530023	-0.001749			
0.543349	0.00441			
0.556676	0.007366			
0.570003	0.008075			
0.583327	0.009784			
0.596654	0.010183			
0.609981	0.00746			
0.623307	0.006998			
0.636634	0.003986			
0.649961	0.002549			
0.663285	0.002462			
0.676612	0.002396			
0.689939	0.002454			
0.703265	0.002087			
0.716592	0.003864			
0.729917	0.004197			
0.743243	0.001444			
0.75657	-0.000546			
0.769897	0.002115			
0.783223	0.002617			
0.79655	0.00318			
0.809875	0.004926			
0.823201	0.009056			
0.836528	0.014039			
0.849854	0.010418			
0.863181	0.011542			
0.876506	0.011656			
0.889832	0.007838			
0.903159	0.006025			
0.916486	0.004527			
0.929812	0.005552			
0.943139	0.003089			
0.956464	0.005585			
0.96979	0.008294			
0.983117	0.008369			
0.996444	0.006191			
1.00977	0.008361			
1.023095	0.011518			
1.036422	0.008601			
1.049748	0.003776			
1.063075	0.006015			
1.076402	0.00669			
1.089728	0.005962			
1.103053	0.003654			
1.11638	0.003825			
1.129706	0.00472			
1.143033	0.001622			
1.15636	-0.000008			
1.169684	-0.002128			
1.183011	-0.003188			
1.196338	-0.003697			
1.209664	-0.003781			
1.222991	-0.001621			
1.236318	-0.002732			
1.249642	-0.003946			
1.262969	-0.003278			
1.276296	-0.003009			
1.289622	-0.002482			
1.302949	-0.002631			
1.316274	-0.001797			
1.3296	-0.003388			
1.342927	-0.002829			
1.356254	-0.003069			
1.36958	-0.003013			
1.382907	-0.005145			
1.396232	-0.004708			
1.409558	-0.002296			
1.422885	-0.00315			
1.436212	-0.003156			
1.449538	-0.001879			
1.462865	-0.001321			
1.47619	-0.002103			
1.489516	-0.003523			
1.502843	-0.001982			
1.51617	0.000413			
1.529496	0.001958			
1.542821	0.001408			
1.556148	0.002146			
1.569474	0.002496			
1.582801	-0.001363			
1.596128	-0.005133			
1.609454	-0.006496			
1.622779	-0.00789			
1.636106	-0.00777			
1.649432	-0.010179			
1.662759	-0.009409			
1.676085	-0.009869			
1.68941	-0.011081			
1.702737	-0.012601			
1.716063	-0.013349			
1.72939	-0.013026			
1.742717	-0.014167			
1.756043	-0.013686			
1.769368	-0.014039			
1.782695	-0.011887			
1.796021	-0.012511			
1.809348	-0.012876			
1.822675	-0.012413			
1.835999	-0.00925			
1.849326	-0.009124			
1.862653	-0.008654			
1.875979	-0.009515			
1.889306	-0.009263			
1.902633	-0.009136			
1.915957	-0.01271			
1.929284	-0.013446			
1.942611	-0.014277			
1.955937	-0.014734			
1.969264	-0.015185			
1.982589	-0.016914			
1.995915	-0.015997			
2.009242	-0.019125			
2.022569	-0.01987			
2.035895	-0.019936			
2.049222	-0.020724			
2.062547	-0.02108			
2.075873	-0.019973			
2.0892	-0.01934			
2.102527	-0.019479			
2.115853	-0.019547			
2.12918	-0.019442			
2.142505	-0.018603			
2.155831	-0.018418			
2.169158	-0.018325			
2.182485	-0.018133			
2.195811	-0.020769			
2.209136	-0.021779			
2.222463	-0.02113			
2.235789	-0.02003			
2.249116	-0.01857			
2.262443	-0.015405			
2.275769	-0.014614			
2.289094	-0.013791			
2.302421	-0.015183			
2.315747	-0.013116			
2.329074	-0.014066			
2.342401	-0.016991			
2.355725	-0.016552			
2.369052	-0.015596			
2.382379	-0.014343			
2.395705	-0.012879			
2.409032	-0.011735			
2.422359	-0.011096			
2.435683	-0.01021			
2.44901	-0.010231			
2.462337	-0.008803			
2.475663	-0.011004			
2.48899	-0.01252			
2.502315	-0.010873			
2.515641	-0.011628			
2.528968	-0.011029			
2.542295	-0.010769			
2.555621	-0.012721			
2.568948	-0.012978			
2.582273	-0.013978			
2.595599	-0.016857			
2.608926	-0.015344			
2.622252	-0.013741			
2.635579	-0.013574			
2.648904	-0.012555			
2.66223	-0.012056			
2.675557	-0.015255			
2.688884	-0.015094			
2.70221	-0.015212			
2.715537	-0.014715			
2.728862	-0.013179			
2.742188	-0.015326			
2.755515	-0.011407			
2.768842	-0.010803			
2.782168	-0.01037			
2.795493	-0.013935			
2.80882	-0.017037			
2.822146	-0.01458			
2.835473	-0.01536			
2.8488	-0.015493			
2.862126	-0.016003			
2.875451	-0.014021			
2.888778	-0.012467			
2.902104	-0.012671			
2.915431	-0.015154			
2.928758	-0.014124			
2.942084	-0.016332			
2.955409	-0.019596			
2.968736	-0.021732			
2.982062	-0.02301			
2.995389	-0.02053			
3.008716	-0.021982			
3.02204	-0.020069			
3.035367	-0.015167			
3.048694	-0.012			
3.06202	-0.014005			
3.075347	-0.013291			
3.088674	-0.012746			
3.101998	-0.012403			
3.115325	-0.013046			
3.128652	-0.012583			
3.141978	-0.012204			
3.155305	-0.011691			
3.16863	-0.01153			
3.181956	-0.011428			
3.195283	-0.013637			
3.20861	-0.011771			
3.221936	-0.010432			
3.235263	-0.011869			
3.248588	-0.008886			
3.261914	-0.010494			
3.275241	-0.010633			
3.288568	-0.011676			
3.301894	-0.008337			
3.315219	-0.007182			
3.328546	-0.006897			
3.341872	-0.004086			
3.355199	-0.000737			
3.368526	-0.001541			
3.381852	-0.003042			
3.395177	0.000527			
3.408504	-0.000656			
3.42183	-0.001802			
3.435157	-0.00106			
3.448483	-0.003059			
3.461808	-0.00201			
3.475135	-0.00344			
3.488461	-0.005564			
3.501788	-0.006038			
3.515115	-0.008366			
3.528441	-0.006516			
3.541766	-0.004167			
3.555093	-0.006212			
3.568419	-0.006046			
3.581746	-0.00506			
3.595073	-0.003041			
3.608399	-0.005438			
3.621724	-0.008204			
3.635051	-0.00743			
3.648377	-0.006224			
3.661704	-0.007498			
3.675031	-0.008705			
3.688355	-0.008135			
3.701682	-0.009606			
3.715009	-0.011215			
3.728335	-0.010203			
3.741662	-0.011616			
3.754989	-0.01566			
3.768313	-0.015139			
3.78164	-0.013522			
3.794967	-0.011845			
3.808293	-0.012215			
3.82162	-0.008406			
3.834945	-0.006124			
3.848271	-0.006162			
3.861598	-0.008261			
3.874925	-0.009759			
3.888251	-0.012974			
3.901578	-0.015533			
3.914903	-0.015776			
3.928229	-0.014925			
3.941556	-0.012037			
3.954883	-0.009439			
3.968209	-0.007802			
3.981534	-0.002966			
3.994861	-0.006849			
4.008187	-0.004879			
4.021514	-0.00459			
4.034841	-0.00344			
4.048167	-0.004181			
4.061492	-0.006477			
4.074819	-0.007117			
4.088145	-0.009499			
4.101472	-0.01159			
4.114799	-0.01428			
4.128123	-0.015006			
4.14145	-0.014163			
4.154777	-0.014917			
4.168103	-0.013879			
4.18143	-0.011793			
4.194757	-0.011397			
4.208081	-0.009068			
4.221408	-0.010353			
4.234735	-0.008694			
4.248061	-0.0091			
4.261388	-0.008962			
4.274713	-0.009112			
4.288039	-0.010008			
4.301366	-0.011283			
4.314692	-0.012287			
4.328019	-0.013297			
4.341346	-0.013781			
4.354671	-0.011808			
4.367997	-0.008314			
4.381324	-0.007062			
4.39465	-0.005787			
4.407977	-0.00196			
4.421304	-0.000817			
4.434628	-0.000457			
4.447955	-0.002817			
4.461282	-0.004987			
4.474608	-0.001284			
4.487935	-0.005805			
4.50126	-0.005609			
4.514586	-0.004126			
4.527913	-0.002859			
4.54124	-0.003506			
4.554566	-0.00696			
4.567893	-0.004371			
4.581218	-0.003275			
4.594544	-0.005215			
4.607871	-0.007859			
4.621198	-0.008555			
4.634524	-0.008152			
4.647849	-0.006614			
4.661176	-0.008516			
4.674502	-0.006072			
4.687829	-0.005369			
4.701156	-0.004583			
4.714482	-0.003964			
4.727807	-0.00652			
4.741134	-0.009161			
4.75446	-0.010446			
4.767787	-0.015081			
4.781114	-0.016463			
4.794438	-0.020355			
4.807765	-0.021631			
4.821092	-0.021477			
4.834418	-0.023759			
4.847745	-0.021029			
4.861072	-0.019055			
4.874396	-0.019744			
4.887723	-0.020225			
4.90105	-0.020259			
4.914376	-0.019658			
4.927703	-0.019747			
4.941028	-0.018163			
4.954354	-0.016668			
4.967681	-0.01368			
4.981008	-0.016586			
4.994334	-0.016545			
5.007661	-0.017717			
5.020986	-0.01992			
5.034312	-0.022243			
5.047639	-0.023766			
5.060966	-0.024982			
5.074292	-0.023989			
5.087619	-0.02123			
5.100944	-0.021649			
5.11427	-0.020849			
5.127597	-0.021597			
5.140924	-0.018374			
5.15425	-0.016927			
5.167575	-0.020139			
5.180902	-0.023005			
5.194228	-0.024244			
5.207555	-0.023708			
5.220881	-0.024518			
5.234208	-0.026772			
5.247533	-0.026898			
5.260859	-0.025508			
5.274186	-0.023535			
5.287513	-0.022156			
5.300839	-0.020248			
5.314164	-0.020103			
5.327491	-0.018351			
5.340817	-0.019144			
5.354144	-0.018589			
5.367471	-0.018669			
5.380797	-0.020453			
5.394122	-0.021712			
5.407449	-0.021167			
5.420775	-0.020103			
5.434102	-0.019691			
5.447429	-0.017215			
5.460753	-0.016199			
5.47408	-0.015268			
5.487407	-0.013279			
5.500733	-0.012612			
5.51406	-0.013024			
5.527387	-0.01544			
5.540711	-0.017425			
5.554038	-0.018187			
5.567365	-0.018999			
5.580691	-0.020553			
5.594018	-0.022594			
5.607343	-0.021475			
5.620669	-0.021216			
5.633996	-0.023121			
5.647323	-0.024437			
5.660649	-0.022714			
5.673976	-0.022756			
5.687301	-0.020156			
5.700627	-0.018745			
5.713954	-0.015057			
5.727281	-0.016033			
5.740607	-0.019824			
5.753932	-0.022509			
5.767259	-0.024928			
5.780585	-0.028227			
5.793912	-0.030224			
5.807239	-0.028516			
5.820565	-0.025777			
5.83389	-0.025886			
5.847217	-0.023019			
5.860543	-0.023491			
5.87387	-0.018072			
5.887197	-0.020273			
5.900523	-0.019227			
5.913848	-0.018665			
5.927175	-0.019001			
5.940501	-0.019943			
5.953828	-0.021434			
5.967155	-0.021087			
5.980479	-0.019719			
5.993806	-0.021349			
6.007133	-0.022254			
6.020459	-0.021447			
6.033786	-0.023561			
6.047112	-0.025159			
6.060437	-0.025179			
6.073764	-0.028176			
6.08709	-0.026816			
6.100417	-0.028504			
6.113744	-0.027134			
6.127069	-0.024761			
6.140395	-0.026			
6.153722	-0.024715			
6.167048	-0.027029			
6.180375	-0.024415			
6.193702	-0.024438			
6.207026	-0.026136			
6.220353	-0.02445			
6.23368	-0.024286			
6.247006	-0.021649			
6.260333	-0.022369			
6.273658	-0.022005			
6.286984	-0.018651			
6.300311	-0.018005			
6.313638	-0.017345			
6.326964	-0.018667			
6.340291	-0.017195			
6.353616	-0.01957			
6.366942	-0.020504			
6.380269	-0.025113			
6.393596	-0.026371			
6.406922	-0.027011			
6.420247	-0.02491			
6.433574	-0.026172			
6.4469	-0.025009			
6.460227	-0.022111			
6.473554	-0.02002			
6.48688	-0.019505			
6.500205	-0.020552			
6.513532	-0.01974			
6.526858	-0.021544			
6.540185	-0.023339			
6.553512	-0.027997			
6.566838	-0.03116			
6.580163	-0.031451			
6.59349	-0.030686			
6.606816	-0.029448			
6.620143	-0.029001			
6.63347	-0.02672			
6.646794	-0.025804			
6.660121	-0.026124			
6.673448	-0.02724			
6.686774	-0.029255			
6.700101	-0.027066			
6.713428	-0.026811			
6.726752	-0.027309			
6.740079	-0.028194			
6.753406	-0.028498			
6.766732	-0.028374			
6.780059	-0.028833			
6.793384	-0.028516			
6.80671	-0.030232			
6.820037	-0.029126			
6.833364	-0.031531			
6.84669	-0.029432			
6.860017	-0.031433			
6.873342	-0.031523			
6.886668	-0.028118			
6.899995	-0.026626			
6.913321	-0.02645			
6.926648	-0.025683			
6.939973	-0.024356			
6.9533	-0.023644			
6.966626	-0.023544			
6.979953	-0.024973			
6.993279	-0.024885			
7.006606	-0.025293			
7.019931	-0.024768			
7.033257	-0.027344			
7.046584	-0.026604			
7.059911	-0.025673			
7.073237	-0.027261			
7.086562	-0.02356			
7.099889	-0.026705			
7.113215	-0.024648			
7.126542	-0.026244			
7.139869	-0.022433			
7.153195	-0.023998			
7.16652	-0.02484			
7.179847	-0.024855			
7.193173	-0.025129			
7.2065	-0.025065			
7.219827	-0.028066			
7.233151	-0.025091			
7.246478	-0.022944			
7.259805	-0.02484			
7.273131	-0.025305			
7.286458	-0.026855			
7.299785	-0.026867			
7.313109	-0.029352			
7.326436	-0.032364			
7.339763	-0.034716			
7.353089	-0.032596			
7.366416	-0.028898			
7.379743	-0.028247			
7.393067	-0.02928			
7.406394	-0.026034			
7.419721	-0.027268			
7.433047	-0.029385			
7.446374	-0.029298			
7.459699	-0.027536			
7.473025	-0.028413			
7.486352	-0.028775			
7.499679	-0.029411			
7.513005	-0.029386			
7.526332	-0.029356			
7.539657	-0.032485			
7.552983	-0.031624			
7.56631	-0.028169			
7.579637	-0.026574			
7.592963	-0.024155			
7.606288	-0.025508			
7.619615	-0.025278			
7.632941	-0.024416			
7.646268	-0.025779			
7.659595	-0.029288			
7.672921	-0.031065			
7.686246	-0.034062			
7.699573	-0.032602			
7.712899	-0.032326			
7.726226	-0.034548			
7.739552	-0.032869			
7.752877	-0.031131			
7.766204	-0.029974			
7.779531	-0.029007			
7.792857	-0.032744			
7.806184	-0.034726			
7.81951	-0.035366			
7.832835	-0.037044			
7.846162	-0.036822			
7.859488	-0.036452			
7.872815	-0.037858			
7.886142	-0.035795			
7.899467	-0.032798			
7.912793	-0.032607			
7.92612	-0.031657			
7.939446	-0.031642			
7.952773	-0.030317			
7.9661	-0.02989			
7.979424	-0.029971			
7.992751	-0.030624			
8.006078	-0.033083			
8.019404	-0.030498			
8.032731	-0.030305			
8.046058	-0.029841			
8.059382	-0.031415			
8.072709	-0.028784			
8.086036	-0.026905			
8.099362	-0.026636			
8.112689	-0.025884			
8.126014	-0.027873			
8.13934	-0.028866			
8.152667	-0.025224			
8.165994	-0.02292			
8.17932	-0.02011			
8.192647	-0.019246			
8.205972	-0.01756			
8.219298	-0.016437			
8.232625	-0.020458			
8.245952	-0.022218			
8.259278	-0.024332			
8.272603	-0.026182			
8.28593	-0.028451			
8.299256	-0.027987			
8.312583	-0.028998			
8.32591	-0.031753			
8.339236	-0.034979			
8.352561	-0.037274			
8.365888	-0.03755			
8.379214	-0.034872			
8.392541	-0.033579			
8.405868	-0.028106			
8.419192	-0.024738			
8.432519	-0.019888			
8.445846	-0.017968			
8.459172	-0.02076			
8.472499	-0.021361			
8.485826	-0.022445			
8.49915	-0.021332			
8.512477	-0.01974			
8.525804	-0.021081			
8.53913	-0.022905			
8.552457	-0.025958			
8.565782	-0.025152			
8.579108	-0.030011			
8.592435	-0.032444			
8.605762	-0.033434			
8.619088	-0.033116			
8.632415	-0.027813			
8.64574	-0.028192			
8.659066	-0.02718			
8.672393	-0.029237			
8.685719	-0.03178			
8.699046	-0.030693			
8.712371	-0.028503			
8.725698	-0.030424			
8.739024	-0.02999			
8.752351	-0.028012			
8.765677	-0.028373			
8.779004	-0.025903			
8.792329	-0.028632			
8.805655	-0.02746			
8.818982	-0.029194			
8.832309	-0.028133			
8.845635	-0.027505			
8.858962	-0.027296			
8.872287	-0.028431			
8.885613	-0.027204			
8.89894	-0.028284			
8.912267	-0.028245			
8.925593	-0.027797			
8.938918	-0.027433			
8.952245	-0.027166			
8.965571	-0.028963			
8.978898	-0.028899			
8.992225	-0.029612			
9.005551	-0.034004			
9.018876	-0.034831			
9.032203	-0.037765			
9.045529	-0.036066			
9.058856	-0.035132			
9.072183	-0.038346			
9.085507	-0.038113			
9.098834	-0.038358			
9.112161	-0.036688			
9.125487	-0.038156			
9.138814	-0.03799			
9.152141	-0.037053			
9.165465	-0.034161			
9.178792	-0.03563			
9.192119	-0.035327			
9.205445	-0.036671			
9.218772	-0.041914			
9.232097	-0.041574			
9.245423	-0.041356			
9.25875	-0.045274			
9.272077	-0.049363			
9.285403	-0.050247			
9.29873	-0.048889			
9.312055	-0.047894			
9.325381	-0.051859			
9.338708	-0.050362			
9.352035	-0.048639			
9.365361	-0.045036			
9.378686	-0.042823			
9.392013	-0.04298			
9.405339	-0.041882			
9.418666	-0.0421			
9.431993	-0.042022			
9.445319	-0.044446			
9.458644	-0.044781			
9.471971	-0.047312			
9.485297	-0.048181			
9.498624	-0.047228			
9.51195	-0.04256			
9.525277	-0.041682			
9.538602	-0.040399			
9.551929	-0.035511			
9.565255	-0.034984			
9.578582	-0.034528			
9.591908	-0.03688			
9.605233	-0.038426			
9.61856	-0.038644			
9.631886	-0.040041			
9.645213	-0.042617			
9.65854	-0.044965			
9.671866	-0.043874			
9.685191	-0.042611			
9.698518	-0.043606			
9.711844	-0.048281			
9.725171	-0.046713			
9.738498	-0.045145			
9.751822	-0.04677			
9.765149	-0.047669			
9.778476	-0.049204			
9.791802	-0.046291			
9.805129	-0.046265			
9.818456	-0.046059			
9.83178	-0.043294			
9.845107	-0.042667			
9.858434	-0.043012			
9.87176	-0.041399			
9.885087	-0.041766			
9.898412	-0.040678			
9.911738	-0.041238			
9.925065	-0.038609			
9.938392	-0.036065			
9.951718	-0.035262			
9.965045	-0.032155			
9.97837	-0.030502			
9.991696	-0.030848			
10.005023	-0.035375			
10.01835	-0.039117			
10.031676	-0.03962			
10.045001	-0.042408			
10.058328	-0.043515			
10.071654	-0.041083			
10.084981	-0.040214			
10.098308	-0.038759			
10.111634	-0.038528			
10.124959	-0.038802			
10.138286	-0.03629			
